Comment ID,Message,Updated At,Nickname,Platform,Stock Name
104591022,역시 공매도.. 국장은 숏쳐야 큰 돈 범,2025-03-31T13:27:05+09:00,고바기,toss,samsung
104590944,공매도 하나벼~시원하게 내린다,2025-03-31T13:26:23+09:00,주식참어렵구나,toss,samsung
104590890,"예정되었던 공매도가 재개되었으므로, 
당분간 매도세가 더 클 수 밖에 없습니다. 

별다른 악재가 없다는 가정하에 
PBR 0.9수준인 5만 2천원 까지는 바닥을 열어놓고 보셔야 합니다. 

기업 펀더멘탈의 문제로 하락하는것이 아니니 적극 대응하셔도 나쁘지 않습니다. 

다만 트럼프가 변수인점은 투자에 유의하셔야 할 것 같습니다. 삼전이 미국 마이크론과 경쟁시 관세 때문에 가격적인 위치에서 불리할 수 있습니다. 

삼성전자 커뮤니티에 올라온 글 보셨어요? ""공매도 재개 시점""
https://tossinvest.com/_ul/Ecp2kA",2025-03-31T13:25:59+09:00,한강K,toss,samsung
104590854,대박!!! 줄줄 흐르네~,2025-03-31T13:25:44+09:00,난너라,toss,samsung
104590722,@[현대로템](A064350) 으로 돔홤쳄,2025-03-31T13:24:53+09:00,milo,toss,samsung
104590612,계좌가 녹아용,2025-03-31T13:24:03+09:00,새대갈두피냄새,toss,samsung
104590516,마오가자,2025-03-31T13:23:25+09:00,정없네,toss,samsung
104590472,"분할매수 시작~
53000원까지  대비해서
매수~~",2025-03-31T13:23:03+09:00,흥박주주,toss,samsung
104590378,완전하한가.40.000원,2025-03-31T13:22:25+09:00,은돌짱,toss,samsung
104590240,빨리탈출하고싶다.에라.삼성아,2025-03-31T13:21:26+09:00,은돌짱,toss,samsung
104590204,에잇 싀패르 5개월 뺑이치고 본전에 나간다 슈베르 싸배르 씌팽슈팽 좌로구르고 우르구로고 결국엔 중간,2025-03-31T13:21:12+09:00,호홓홍,toss,samsung
104590144,57000,2025-03-31T13:20:42+09:00,이제그만자자,toss,samsung
104590106,지금은 아닌거 같아,2025-03-31T13:20:26+09:00,갤갤E,toss,samsung
104590032,오삼식이 돌아왔구나..,2025-03-31T13:19:43+09:00,응니말맞아,toss,samsung
104590030,에라이~모르겠다,2025-03-31T13:19:43+09:00,삥땅치고배째라,toss,samsung
104590024,ㅋㅋㅋㅋ,2025-03-31T13:19:41+09:00,국장멸망,toss,samsung
104589954,진입해봅니다,2025-03-31T13:19:04+09:00,바라는대로이루어지리라,toss,samsung
104589904,55000원에대기,2025-03-31T13:18:39+09:00,주린이주린익,toss,samsung
104589864,수직번지대 지렸다,2025-03-31T13:18:12+09:00,2021년코인졸업생,toss,samsung
104589548,미리 구매해놓고 10년 뒤에 뵙겠습니다~~,2025-03-31T13:15:02+09:00,Kkss,toss,samsung
104589488,진입,2025-03-31T13:14:23+09:00,1억갑니다이,toss,samsung
104589468,"그래
45.000원가자",2025-03-31T13:14:13+09:00,은돌짱,toss,samsung
104589234,"다시 오만전자 되었네,한마디 했다고 며칠 올라가는거면 회장님께서 매일같이 한마디씩 던지면 되긋어",2025-03-31T13:11:52+09:00,불기둥좀보여다오,toss,samsung
104588922,50주 구매,2025-03-31T13:09:09+09:00,꾸르르미,toss,samsung
104588774,5.5 ㅇㄱㄹ 쩌억,2025-03-31T13:07:53+09:00,협보띠,toss,samsung
104588542,"매도 하려다 지피티가 간곡하게 말려서 참음
아오 ㅋㅋ",2025-03-31T13:05:45+09:00,신라면매워,toss,samsung
104588532,뭔엄살들은 계속오르기만할줄알앗나 줍줍하자,2025-03-31T13:05:40+09:00,가쥬왕88,toss,samsung
104588502,5.6 쩌억,2025-03-31T13:05:32+09:00,응니말맞아,toss,samsung
104588448,끄아악 떨어진다,2025-03-31T13:05:02+09:00,알바전사,toss,samsung
104588354,ㅋㅋㅋ예에,2025-03-31T13:04:06+09:00,가즈아아아읕,toss,samsung
104588318,역시 줄먹이구나!,2025-03-31T13:03:47+09:00,봤냐맨이야,toss,samsung
104588100,없을걸,2025-03-31T13:01:45+09:00,작전주탐지자,toss,samsung
104588026,않좋을때 버릇 그대로 나오네,2025-03-31T13:01:06+09:00,쿠키81,toss,samsung
104587896,"걍내비둿더니
초상치루게생겻네",2025-03-31T12:59:46+09:00,돈이많아져서불행할래,toss,samsung
104587868,"38000되면 10억  빚내서  투자
10푸로  1억  먹 고  대출상환  예정",2025-03-31T12:59:33+09:00,작전주탐지자,toss,samsung
104587816,"삼성 입문
10주구매  
길게 가지고 갈  생각으로",2025-03-31T12:59:10+09:00,꾸르르미,toss,samsung
104587588,ㅎㅎ. 20일선 까지 내리려고 하나.,2025-03-31T12:57:15+09:00,해누리1,toss,samsung
104587554,옵져버,2025-03-31T12:56:50+09:00,개지대,toss,samsung
104587356,4월에는  7만 가기를,2025-03-31T12:55:00+09:00,G루피,toss,samsung
104586976,삼성 쑤레기. 기업 댄겨?,2025-03-31T12:51:08+09:00,정신안차릴래,toss,samsung
104586846,도람뿌가 온 세상을 시퍼렇게 물들이네...,2025-03-31T12:49:59+09:00,도신무적,toss,samsung
104586576,5만 초반 매수 5만 후반 매도 법칙이라니깐 삼성은,2025-03-31T12:47:31+09:00,주린이초봉,toss,samsung
104586520,이럴 줄 몰랐음,2025-03-31T12:46:58+09:00,삼전5층에사람있어요,toss,samsung
104586442,헐.. 이거 안사질줄 알았는데,2025-03-31T12:46:19+09:00,검은별밤,toss,samsung
104586126,무섭다,2025-03-31T12:43:24+09:00,블룸버그에너지,toss,samsung
104585976,내일까지 내릴듯,2025-03-31T12:41:18+09:00,호야호야이히,toss,samsung
104585632,내일도 하락이면 공매도까지 추세하락인데,2025-03-31T12:38:02+09:00,아수라발발타아수라발발타,toss,samsung
104585518,닉네임 신고 좀 해주세요 미래를 잃음,2025-03-31T12:36:54+09:00,단타의신워렌버핏,toss,samsung
104584982,5만원 존버,2025-03-31T12:30:51+09:00,나락의길시작,toss,samsung
104584776,52300원에 줍줍 대기,2025-03-31T12:28:41+09:00,추드루,toss,samsung
104584744,얼마까지 또 내려가나~~~걱정스럽다,2025-03-31T12:28:24+09:00,뚜정아,toss,samsung
104584716,가름할수가없어서 그냥가지고있다 손해,2025-03-31T12:27:56+09:00,뚜정아,toss,samsung
104584670,늦게 살껄 ㅠㅠ 일찍 안 사서 후회 했는데 ㅠㅠㅠ,2025-03-31T12:27:26+09:00,헷헥헷,toss,samsung
104584602,영끌  매수예정,2025-03-31T12:26:46+09:00,작전주탐지자,toss,samsung
104584412,오늘이나 내일.-5퍼 하루 할듯요,2025-03-31T12:24:39+09:00,내딸사랑해,toss,samsung
104584054,6만전자로 겨우 만들어 놓고 이게 뭐냐? 만약 관세 맞으면 4만전자로 다시가겠네?,2025-03-31T12:21:17+09:00,마귀늠,toss,samsung
104584002,4월 2일 관세 발표 4월 10일 옵션 만기일 각종 지표 발표등등 공매도 재료가 넘쳐남,2025-03-31T12:20:48+09:00,인텔발시,toss,samsung
104583922,근데 웃긴게 1년안되서 20퍼는 상승시켜준거같은데 잡주니뭐니 하는것들은 뭐임 ㅋㅋㅋㅋ,2025-03-31T12:20:08+09:00,Yhsh,toss,samsung
104583370,단타개미들 추매기회를주네 아휴,2025-03-31T12:14:09+09:00,호이1004,toss,samsung
104583282,완전잡주네,2025-03-31T12:13:24+09:00,은돌짱,toss,samsung
104583172,삼성망해간다,2025-03-31T12:12:34+09:00,은돌짱,toss,samsung
104583150,손실중,2025-03-31T12:12:19+09:00,은돌짱,toss,samsung
104583138,역시 오후 외인 탈출.. 이럴줄알았지,2025-03-31T12:12:09+09:00,응니말맞아,toss,samsung
104583136,당분간 계속 떨어질듯,2025-03-31T12:12:09+09:00,개잡주는사형,toss,samsung
104582996,삼성 다시한번더 4만원 보길,2025-03-31T12:10:59+09:00,햇평알이,toss,samsung
104582884,또 다시 5만전다,2025-03-31T12:10:05+09:00,푸르른른,toss,samsung
104582660,58000원은 든든하네 ㅋㅋ,2025-03-31T12:07:47+09:00,OpGOB,toss,samsung
104582628,"행정부 사법부
콩가루됐어 대한사람들 아닌가",2025-03-31T12:07:33+09:00,호구로,toss,samsung
104582420,또속냐,2025-03-31T12:05:34+09:00,무한손절맨,toss,samsung
104582014,공매도 퍼어어언치,2025-03-31T12:00:29+09:00,배당ETF설명해드립니다,toss,samsung
104581896,다시 구매시작,2025-03-31T11:59:14+09:00,복덕충만,toss,samsung
104581600,걸어놨다,2025-03-31T11:56:00+09:00,삥땅치고배째라,toss,samsung
104581414,오늘 개미털기같은데 58000 기관 매수같은데,2025-03-31T11:54:24+09:00,퓅덜이,toss,samsung
104581234,"1. 맥주, 라면, 우유, 버거 내일부터 가격 인상. 미리 사두라고 오피셜 뜸.

- 월급은 안오르고 다오르네 G me. 그래서 미장 들어왔더만 트형이 숏쳐버리네, 미쵸부러~그래도 걱정마, 난 안 져^^

2. 국장 공매 첫날, 대장주들 하락 출발.
반도체, 자동차, 2차 전지 등 트럼프 관세 영향 받아.

- 안좋은건 한꺼번에 온다. 세상이 억까하는게 이런 기분이군.

3. 공매 재개에도 불구하고 이재명 테마주 급발진

- 줄먹이 최고여, 물리면 아프다.

4. 테슬라, 앤비디아, 양자주 등 트럼프 관세 예고에 줄빠다 맞으며 데이장 시작.

- 미장은 본장이 찐이지, 쫄지마.

5. 김수현, 오늘 오후 4시 반 긴급 기자회견, 질문은 안 받아.

- 이슈는 이슈로 덮는다? 음모론 보소.",2025-03-31T11:52:37+09:00,목포낭만검객부캐,toss,samsung
104581184,55000원 까지 오자,2025-03-31T11:52:05+09:00,수민93,toss,samsung
104581130,목표가,2025-03-31T11:51:33+09:00,여론조사원,toss,samsung
104581074,5만 초중반 대기,2025-03-31T11:51:01+09:00,잔고계엄령,toss,samsung
104581060,셰셰 따거,2025-03-31T11:50:49+09:00,2021년코인졸업생,toss,samsung
104581036,@[삼성전자](A005930) 58200 추매 3/31,2025-03-31T11:50:36+09:00,옷핀이,toss,samsung
104580716,삼성이라 구매했어요.,2025-03-31T11:47:23+09:00,일런머스그,toss,samsung
104580612,오후에 말아 올릴꺼에요!,2025-03-31T11:46:31+09:00,일런머스그,toss,samsung
104580550,"오른것도 없는 한국 증시
맨날 저평가 타령 ㅋㅋ
그런데도 공매도는 필요하다....이러고 있는
실적 좋아도 기적의 선반영이고
특정 종목 테마만 급등한게 한국증시인데
뭔 건강한 조정 타령인지.",2025-03-31T11:45:54+09:00,기계매매,toss,samsung
104580462,"그냥 위에서 판것도 밑에서 안살란다. 더이상 살가치가 없는 주식.
배당이나 줘",2025-03-31T11:45:02+09:00,PEEDA,toss,samsung
104580450,그라니께 현대처럼 분위기 잘봐야지. 뭔넘의 시쥔핑 공산당 우두머리를 만나.쥐맹이가 갈궛니 재용아...,2025-03-31T11:44:56+09:00,명인이,toss,samsung
104580434,여기가 바닥인거 같지?,2025-03-31T11:44:48+09:00,꿀도둑,toss,samsung
104580354,공매도 하...  공매도 전면 재개하니깐 떨어지네,2025-03-31T11:43:55+09:00,불타는팝콘,toss,samsung
104580346,미국증 오르면 떨어지고 미국증시 떨어지면 떨어지고  좀^^,2025-03-31T11:43:49+09:00,개미51,toss,samsung
104580320,어 메   ~~ 내 수입이 반토막  나버렸네      그래도 난  안 팔아   수량  늘릴꺼양~~^^^^,2025-03-31T11:43:28+09:00,후회없게,toss,samsung
104580284,익절 타이밍 지렸네,2025-03-31T11:43:09+09:00,초보입니다매너좀요,toss,samsung
104580280,"이래서 미국 대통령은 지구인이 투표해야함 
ㅎㅎ지금 공매도재개가 문제가아님",2025-03-31T11:43:07+09:00,일론머스크레용짱구,toss,samsung
104580192,럼프영감탱이가  세계경제를 말아먹고있는중ㅋ,2025-03-31T11:42:08+09:00,주식대식구,toss,samsung
104580134,그래 조금만 더 내려와,2025-03-31T11:41:33+09:00,삥땅치고배째라,toss,samsung
104580036,ㅡㅡ,2025-03-31T11:40:47+09:00,1분토론,toss,samsung
104579958,7층만 딱 찍어줘..,2025-03-31T11:40:04+09:00,내가사믄떨어쥠,toss,samsung
104579938,사만전자되면..,2025-03-31T11:39:54+09:00,보일러댁에아버님놔드려야겠어,toss,samsung
104579820,더떨어져봐!!!!!!!더사면 그만이야!!!!!,2025-03-31T11:38:41+09:00,고기써는개미,toss,samsung
104579718,싸게 사려는자  비싸게  팔려는자와의  싸움,2025-03-31T11:37:44+09:00,후회없게,toss,samsung
104579642,58200무너지면 도망가아!,2025-03-31T11:36:54+09:00,야미야아암,toss,samsung
104579592,외인좀 들어온다고 속는 흑우 없제?,2025-03-31T11:36:26+09:00,응니말맞아,toss,samsung
104579580,왜 트럼프 조동아리 틀어막는사람 없어요?제발 트럼프 조동아리좀 막아줘요.노인네 앞글처럼 노인네 노망났네,2025-03-31T11:36:20+09:00,썬텐썰,toss,samsung
104579536,어디까지 떨어질려나 흠,2025-03-31T11:35:51+09:00,흥농이,toss,samsung
104579480,"이평선 뒤집어 졌네~
폭락이.....",2025-03-31T11:35:18+09:00,고순도,toss,samsung
104579398,이것이 바로 개미털기????,2025-03-31T11:34:30+09:00,고기써는개미,toss,samsung
104579272,"끌어내리네

공매도 시스템 개선된거 맞지?",2025-03-31T11:33:08+09:00,비타민젤리,toss,samsung
104579260,개시밫,2025-03-31T11:33:02+09:00,고기써는개미,toss,samsung
104579218,또 물렸네ㅠ,2025-03-31T11:32:26+09:00,포도님이라규,toss,samsung
104579120,가지고만 있으면 돈 벌겠냐고 올랐을때 팔아야지 삼전 맛도린데 또 진입각이 보인다 용돈 잘주네,2025-03-31T11:31:31+09:00,출근지옥,toss,samsung
104579036,상 ㄱ,2025-03-31T11:30:51+09:00,문서,toss,samsung
104578680,구매 되었네요 오늘 5주 추매   저는 지금  100주 모으는 중입니다    앞으로3주만 모으면  되네요~~   ^^^,2025-03-31T11:27:15+09:00,후회없게,toss,samsung
104578392,총알 빼서 못사네...,2025-03-31T11:24:37+09:00,개잡주는사형,toss,samsung
104578344,지금사는게 맞나요,2025-03-31T11:24:04+09:00,윤행만,toss,samsung
104578334,오늘 6만원 복귀하면 기적일듯,2025-03-31T11:24:00+09:00,퓅덜이,toss,samsung
104578218,어맛,2025-03-31T11:22:53+09:00,한국부동산원,toss,samsung
104578206,58300에 매수 걸었는데58200떨어져도   체결이  안되네,2025-03-31T11:22:52+09:00,후회없게,toss,samsung
104578174,"얘도 반려주+1 
에혀..",2025-03-31T11:22:31+09:00,아름인뎅,toss,samsung
104578146,"나라가망하길 바라는듯
인버스에 투자하란다",2025-03-31T11:22:14+09:00,호구로,toss,samsung
104578070,원래 삼전 바닥치면 미장 애들이와서 조롱하는데 같이 박살나니까 둘다 조용하네..ㅋㅋㅋ,2025-03-31T11:21:38+09:00,응니말맞아,toss,samsung
104578020,"여러분 주식은 진짜 개쳐망하지 않는 이상(상장폐지) 이런것만 아니면
팔지만 않는다면 손해는 없습니다
안팔고 장투로 갖고 가셔야합니다",2025-03-31T11:21:02+09:00,HEROEZ,toss,samsung
104578006,했제,2025-03-31T11:20:56+09:00,후루루루루루률,toss,samsung
104577902,어디로 가는거죠 아저씨~ 우는 손님이 귀찮을텐데~,2025-03-31T11:20:17+09:00,바위거인,toss,samsung
104577882,역시삼성은.안돼,2025-03-31T11:20:08+09:00,은돌짱,toss,samsung
104577714,50.000원가자.4월11일까지,2025-03-31T11:18:41+09:00,은돌짱,toss,samsung
104577712,꿀꺽 잘팔았노,2025-03-31T11:18:40+09:00,오늘만내일만,toss,samsung
104577528,5만 초반 기다려봅니다~,2025-03-31T11:16:45+09:00,난너라,toss,samsung
104577518,ㅁㅅ ㅇㄱㄹ ㅉㅇ,2025-03-31T11:16:40+09:00,응니말맞아,toss,samsung
104577184,줍줍기회 또오나 5만 5천 기다려봄 ㅎ,2025-03-31T11:14:05+09:00,쿠키81,toss,samsung
104577170,"하락장에 분할 매수 가야함다
https://gookjang.com
공부하십쇼",2025-03-31T11:13:58+09:00,비엠뽑아뿐다,toss,samsung
104577062,시진핑 박제 재드래곤은 무슨 전략을 가지고 있었을까...,2025-03-31T11:12:46+09:00,응니말맞아,toss,samsung
104577002,"지금 개인은 공매도 공포(?)에 팔고
외인은 줍줍하고...^^;;

오늘 삼전은 
공매도 영향은 아니고
개인의 매도세로 인해서 떨어지네요.

JP모건에서도 
전망치가 좋다고 하니
여지껏 기다리시는분들은 잘 버티시고..

떨줍올팔 하시는 분들은
계속 본인들 스타일대로 하시면 될 것 같습니다.

내일 이후에는 또 상승이....
주식은 롤러코스터....🫣🫣

그러나 
분명히 삼전은 우상향 기류를 탔어요😅😅",2025-03-31T11:12:08+09:00,국민오빠,toss,samsung
104576926,"어차피 오른다.
추매 하세요.",2025-03-31T11:11:24+09:00,업강이,toss,samsung
104576690,"5만 초반 오기만해 신용 이나 대출이나 담보대출이나
다끌어서 박아줄거임",2025-03-31T11:09:10+09:00,신라면매워,toss,samsung
104576578,망했어요 ㅠ 오를까요? ㅠ 하아,2025-03-31T11:07:46+09:00,성균이,toss,samsung
104576540,와 역시 smasnug,2025-03-31T11:07:26+09:00,한국밥하실래요,toss,samsung
104576496,ㅘ 결국 마이너스를 보네,2025-03-31T11:06:52+09:00,단타말고스윙,toss,samsung
104576206,2번째 손절 ㅠㅠ,2025-03-31T11:04:15+09:00,주식백일,toss,samsung
104576088,호재는 없고 악재만 있네요ㅡㅡ,2025-03-31T11:03:26+09:00,호랑이를키워도덜물리것다,toss,samsung
104576076,"삼성페스타 한 번 더 가자.
6만에 팔았으니
5만에 다시 줍줍해야지!!",2025-03-31T11:03:22+09:00,떡상주린이,toss,samsung
104575984,설마 공매도의 위력???,2025-03-31T11:02:41+09:00,으음음음음,toss,samsung
104575870,똰딴하네,2025-03-31T11:01:50+09:00,응니말맞아,toss,samsung
104575816,삼성이라면 내 주식이 백지가 되어도 좋다고 생각하며 믿고 기다림...,2025-03-31T11:01:21+09:00,머니가조치,toss,samsung
104575742,줍줍~ 타이밍 기다려 봅니다.,2025-03-31T11:00:35+09:00,페트리아크,toss,samsung
104575604,공매도,2025-03-31T10:59:14+09:00,참한여,toss,samsung
104575510,오늘 거래량 진짜 적네ㅋㅋㅋ 다들 간보는 중인듯,2025-03-31T10:58:17+09:00,리트리버1010,toss,samsung
104575466,위에서 조금 판거 다시 매꾸게,2025-03-31T10:57:54+09:00,삼전5층에사람있어요,toss,samsung
104575248,다섯번도 속을듯,2025-03-31T10:55:52+09:00,Gyges,toss,samsung
104574898,역시 5만전자 ㅋㅋㅋ,2025-03-31T10:51:51+09:00,잡주사냥단,toss,samsung
104573724,오예 추매타임,2025-03-31T10:41:06+09:00,가쥬왕88,toss,samsung
104573364,삼전은 결국 우상향이라 전혀걱정없음,2025-03-31T10:37:46+09:00,주린이8102,toss,samsung
104573200,오늘 3%   정도 빠지면    추매  할께요,2025-03-31T10:36:06+09:00,후회없게,toss,samsung
104572930,"오늘 저녁에 전략글을 올리도록하겠습니다.
하락장에 힘내시기 바래요. 가기전에 마음의 소리하나 올리겠습니다. 근데 팔로우가 언제 이렇게 많아졌대?

미국 뿐만 아니라 국내 주식 시장도 최근 하락이 거세지고 있다.

실제로 매매를 하는 입장에서 좋은 자리 인것 같아 들어가도 손절의 연속이다 ㅎㅎ 그만큼 내 입장에서는 정말 어려운 장을 지나고 있다.

그래도 나는 후회가 없다. 모든 매매의 판단은 나 스스로 하고, 실패했을때는 깔끔하게 인정하기 때문이다.

만약 이번 하락장을 경험하면서, 어떤 블로거, 인플루언서, 증권사 애널 혹은 친구가 원망스럽다면 당신은 매매를 잘못하고 있는 것이다.

주식판에서 믿을놈 없다는 것을 명심해야한다., 스스로 모든걸 결정해서 피땀흘려 번 자신의 돈으로 책임을 질수 있어야 진정한 투자다.

누구나 지금 힘들다. 그러나 포기는 하지말자. 이번 하락의 과정을 통해 철저히 반성하고 배우자.",2025-03-31T10:33:51+09:00,차트톡,toss,samsung
104572882,외인들이 줍줍하는구만 그래서 버티는것 같음 주차나 잘해라,2025-03-31T10:33:20+09:00,YoshikuniMisak,toss,samsung
104572754,도망쳐,2025-03-31T10:32:15+09:00,개골개골2,toss,samsung
104572364,얜또왜빠져,2025-03-31T10:29:05+09:00,아나테마,toss,samsung
104572174,인버스도 국장이다!,2025-03-31T10:27:37+09:00,anasi,toss,samsung
104572132,ㅇㅇ,2025-03-31T10:27:18+09:00,개잡주는사형,toss,samsung
104572070,딱 요기까지가 삼전의 가치인가보네,2025-03-31T10:26:46+09:00,난간위에서,toss,samsung
104572038,에라이,2025-03-31T10:26:28+09:00,돈뼈락수,toss,samsung
104571528,다시 5만전자로...,2025-03-31T10:22:27+09:00,이름뭐하지X,toss,samsung
104571374,600원 걸어놨는데 왜 안와,2025-03-31T10:21:26+09:00,전미도,toss,samsung
104571358,국장은 수익을 낼 수가 없는 구조인 것 인가..,2025-03-31T10:21:16+09:00,휴벌트,toss,samsung
104571280,"제일튼튼해야될 애가 6개월쨰 제일 앞장서서 빠지는거보니 개 빡침.
비중 더 줄일걸.. ㅠㅠ",2025-03-31T10:20:39+09:00,PEEDA,toss,samsung
104571246,이러다 4짜보는거아닌가 ㅜ,2025-03-31T10:20:24+09:00,물타는지니,toss,samsung
104570976,"전체적으로 폭락이네 
잘 버티네 삼성 화이팅 ~",2025-03-31T10:18:06+09:00,존버필,toss,samsung
104570852,공매도 들어왓니,2025-03-31T10:16:58+09:00,갈꼬니,toss,samsung
104570784,52에서 대기증,2025-03-31T10:16:14+09:00,고양이심장아파,toss,samsung
104570450,"이재명 테마주라고 우스갯소리로 하지만
나름대로 일리가 있어서
주주가 되기로 결심했습니다.
6만원, 7만원을 넘어서 10만원까지 가기를
기대원합니다 👍",2025-03-31T10:13:17+09:00,행운여사,toss,samsung
104570180,고수님들  단기 얼마까지 하락보시나요,2025-03-31T10:11:22+09:00,올랐다올랐다,toss,samsung
104570178,"떨어지면 사고 또 사고
애국자가 별건가 우리기업 살리는 우리가 애국자지 맞지? 삼전아!",2025-03-31T10:11:21+09:00,여행하는조이정,toss,samsung
104569960,외인도 일단 단타치는듯,2025-03-31T10:09:50+09:00,놀러왔다,toss,samsung
104569946,또떨어지네,2025-03-31T10:09:47+09:00,투자의신기술,toss,samsung
104569902,다시 5만전자 입갤,2025-03-31T10:09:29+09:00,3끼도노,toss,samsung
104569702,550주 추매준비중..,2025-03-31T10:07:55+09:00,율권곽,toss,samsung
104569658,4만전자드가즈아,2025-03-31T10:07:39+09:00,홍pro,toss,samsung
104569176,"삼성전자 소식을 가져왔어요.

31일 오전 9시 59분 기준 삼성전자는 전 거래일보다 2.33%(1400원) 내린 5만8800원에 거래 중인데, 이날부터 국내 증시에 대한 공매도가 전면 재개되면서 대차잔고가 많은 삼성전자가 영향을 받은 것으로 풀이된다.

👇 토스증권에서 기사 보기
https://tossinvest.com/_ul/EcpzMB

 앞으로 @[삼성전자](A005930)의 주가는?",2025-03-31T10:04:38+09:00,특징주알리미,toss,samsung
104568918,와 ㅆ 60200에 안사길 잘햇다 ㄷㄷ,2025-03-31T10:02:44+09:00,마마봉,toss,samsung
104568676,미장서 벌어다가 국장에 꼬라박으면 완전 애국자잖아!,2025-03-31T10:01:07+09:00,됹뗞쨙,toss,samsung
104568468,"60층 주린이 물타기할 돈 없고
고작 47주긴 한데…
납두면 60층 오긴 할까요..?
아 공매도 트럼프 관세 아 다 모르겠고
안볼래요 개미 치킨3마리값 잃어서 화남",2025-03-31T10:00:01+09:00,재용뀨,toss,samsung
104568368,줄먹은 진리라니까는,2025-03-31T09:59:27+09:00,삼스헝,toss,samsung
104568306,"계속 반복중 
자잘하게 사모은게 이제 제법 되네요
단기 등락엔 그래서 큰 관심은 없어요
올라도 내려도",2025-03-31T09:59:04+09:00,카오스카,toss,samsung
104567140,후.. 내가 왜 걸어놨냐..,2025-03-31T09:51:26+09:00,기웃거리는주린,toss,samsung
104566984,언제들어가지,2025-03-31T09:50:34+09:00,개지대,toss,samsung
104566352,전세계가폭락할것,2025-03-31T09:47:25+09:00,올해도풍년,toss,samsung
104566032,더 떨어지면 들어가야지,2025-03-31T09:45:35+09:00,Popo0768,toss,samsung
104565840,"지금 미장, 국장 할꺼 없이 트럼프 전세계 상대로 20%관세 검토중이라 다 떨어졌어요. 노망났나봐요",2025-03-31T09:44:49+09:00,나스닥차무식,toss,samsung
104565642,ㅋㅋㅋ뭔ㅋㅋㅋ헛소리들 천지네,2025-03-31T09:43:45+09:00,강빈하아,toss,samsung
104565278,추락하나요,2025-03-31T09:42:01+09:00,LeeEunWha,toss,samsung
104564976,윤씨 돌아올까봐 이러는기고!?,2025-03-31T09:40:53+09:00,유달리,toss,samsung
104564902,"토스증권 왜 이래요? 58,800원이 두개 보이죠? ㅠㅠ 이거 보시고 피해 보신 분 손해배상 요청하십시요",2025-03-31T09:40:32+09:00,포비김,toss,samsung
104564866,"제발 유튜브든 뉴스판이든 그런데를 좀 기어들어가
증권앱에서 뭐하는겨",2025-03-31T09:40:16+09:00,삼전5층에사람있어요,toss,samsung
104564600,삼전배당금28일나오는거아닌가요??,2025-03-31T09:39:08+09:00,쭈욱가드라고,toss,samsung
104564432,Jella야 10석옐이 독재꿈꾸고 계엄 선포해서 주식시장 나락간건 안보이지?,2025-03-31T09:38:15+09:00,피터황,toss,samsung
104564378,ㅇ ㅏ,2025-03-31T09:38:02+09:00,초설잉,toss,samsung
104564122,셰셰,2025-03-31T09:36:30+09:00,2021년코인졸업생,toss,samsung
104563958,"자꾸 왔다갔다 왔다갔다
6만원 갔다 5만원 갔다 하지말고
내려가거나 올라가거나 노선을 제발 하나만 정하자^^",2025-03-31T09:35:47+09:00,NTNTN,toss,samsung
104563600,6만전자는 사치다,2025-03-31T09:34:00+09:00,뺡뺡뺡,toss,samsung
104562926,이정도면 양호하네요.. ㅠ,2025-03-31T09:30:43+09:00,호포동아빠,toss,samsung
104562628,"다 때가 있는 것을...
아마도.......",2025-03-31T09:29:25+09:00,다정한왹져,toss,samsung
104562370,"삼전은 그나마 방어가되서 양반임
다른잡주들은 개폭락되서 곡소리나는중",2025-03-31T09:28:15+09:00,내가사면물리네,toss,samsung
104562334,공매도 재개 되니깐 외인이 공매도 까는게 아니라 기관이 신나서 공매도 치는 개웃픈 현실 ㅋㅋㅋㅋㅋ,2025-03-31T09:28:08+09:00,스티브폭스,toss,samsung
104562312,현재 내가 살고있는 땅.태평양건너 있는땅에 대통령들 이상한통치와 경제관념에 이땅.저땅 인간들 눈물과 한숨이 끊이지 않네 에고 다들 어쩌나?,2025-03-31T09:28:03+09:00,관건이,toss,samsung
104561856,이거슨 어떻게 받아 들여야 하나?,2025-03-31T09:26:20+09:00,깡돌골프,toss,samsung
104561754,Byd가서 뭐하고옴?,2025-03-31T09:25:59+09:00,협보띠,toss,samsung
104561430,만약 간다면 언제일까....,2025-03-31T09:24:42+09:00,주구밍,toss,samsung
104561176,공매도가 장점보다 안좋은게 더 많은건가요?,2025-03-31T09:23:49+09:00,빛이요,toss,samsung
